Facility ID,Facility Name,Address Line 1,Address Line 2,City,State,ZIP,Latitude,Longitude,Total Rated Electric Generation (kW),Total Rated Heat Generation (MBtu/h),Total Rated Electrical Discharge Capacity (kW),Total Rated Electrical Storage Capacity (kWh),Total Rated Cooling Energy Discharge Capacity (ton),Total Equivalent Electrical Discharge Capacity from Cooling Sources (kW),Total Rated Cooling Energy Storage Capacity (ton-hour),Total Equivalent Electrical Storage Capacity from Cooling Sources (kWh),Total Rated Thermal Energy Discharge Capacity (MBtu/h),Total Equivalent Electrical Discharge Capacity from Thermal Sources (kW),Total Rated Thermal Energy Storage Capacity (MBtu),Total Equivalent Electrical Storage Capacity from Thermal Sources (kWh),Facility Submits Data on Electricity Imported from Utility?,Source Weather Station for Ambient Temperature Data,Metric Data Last Modified,Installed Systems,Alternate Name(s),Facility Website (external),Category,Subcategory,Floor Area (ft²),No. of Occupancy Units,Electric Utility,Gas Utility,NYISO Zone,Located in Flood Plain
121,Kohl's #35 Horseheads,1200 County Rd 64,,Horseheads,NY,14845,42.1592067,-76.861468,270.27,0,0,0,0,0,0,0,0,0,0,0,FALSE,KELM,2/21/19 16:13,1,,http://www.kohls.com/stores/ny/horseheads-35.shtml,Mercantile (Retail Other Than Malls),Retail Store,,,New York State Electric and Gas,,G - Hudson Valley,
122,Kohl's #770 Greece,4100 W Ridge Rd,,Greece,NY,14626,43.2172449,-77.7375075,330.99,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:13,1,,http://www.kohls.com/stores/ny/greece-770.shtml,Mercantile (Retail Other Than Malls),Retail Store,,,Rochester Gas and Electric,,C - Central,
123,Kohl's #1079 Auburn,1628 Clark St Rd,,Auburn,NY,13021,42.9249223,-76.6078617,310.2,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:13,1,,http://www.kohls.com/stores/ny/auburn-1079.shtml,Mercantile (Retail Other Than Malls),Retail Store,,,New York State Electric and Gas,,C - Central,
124,Watchtower,900 Red Mills Rd,,Walkill,NY,12589,41.6371316,-74.2632246,742.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:13,1,,http://www.jw.org/en/jehovahs-witnesses/activities/bethel/watchtower-farms-wallkill-new-york/,Education,,,,Orange and Rockland Utilities,,G - Hudson Valley,
125,Chelsea Mercantile,252 7th Ave,,New York City,NY,10011,40.745285,-73.995251,150,1046,0,0,0,0,0,0,0,0,0,0,TRUE,KNYC,3/4/20 17:09,1,,http://www.thechelseamercantile.com/,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
126,Triform Enterprises,20 Triform Rd,,Hudson,NY,12534,42.164938,-73.736991,192.27,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:13,1,,http://www.triform.org/,Public Assembly,Social or Meeting,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
127,Extra Space Storage Brooklyn,312 3rd Ave,,Brooklyn,NY,11213,40.6767,-73.9873,126,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:13,1,,http://www.extraspace.com/,Warehouse and Storage,,,,Consolidated Edison,,J - New York City,
129,Owens Corning,1277 Feura Bush Rd,,Bethlehem,NY,12067,42.5861648,-73.8721317,2700,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:13,1,,http://www.owenscorning.com,Manufacturing,,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
131,Jetro Cash and Carry,100 Oak Point Ave,,Bronx,NY,10474,40.8084,-73.8981,1556.52,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:39,3,,http://jetro.com,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
132,Stewart's Shop Corporation,461 Church St,,Saratoga Springs,NY,12866,43.0905322,-73.8307116,591.36,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSCH,2/21/19 16:14,1,,http://www.stewartsshops.com,Manufacturing,,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
133,Stop&Shop Yonkers #0522 ,111 Vredenburg Ave,,Yonkers ,NY,10704,40.9262505,-73.851958,275.82,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:14,1,,http://stopandshop.com/,Food Sales,Grocery Store or Food Market,,,Consolidated Edison,,J - New York City,
134,2000 Westchester,2000 Westchester Ave,,Purchase,NY,10577,41.0168,-73.7112,823.36,0,0,0,0,0,0,0,0,0,0,0,FALSE,KHPN,9/10/19 17:15,1,,http://www.morganstanley.com/,Office,Administrative or Professional Office,,,Consolidated Edison,,I - Dunwoodie,
135,Architectural Grille,48 2nd Ave,,Brooklyn,NY,11215,40.6741,-73.9925,312.62,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:14,1,,http://www.archgrille.com/,Manufacturing,,,,Consolidated Edison,,J - New York City,
136,Matt Brewing Company,811 Edward St,,Utica,NY,13502,43.104621,-75.24526,400,0,0,0,0,0,0,0,0,0,0,0,FALSE,KRDU,2/21/19 16:14,1,,http://www.saranac.com,Manufacturing,Beverage and Tobacco Products,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),E - Mohawk Valley,
137,Sims Metal Management,472 2nd Ave,,Brooklyn,NY,11232,40.6605504,-74.0050694,591.36,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:14,1,,http://us.simsmm.com/,Manufacturing,Fabricated Metal Products,,,Consolidated Edison,,J - New York City,
138,Lotte New York Palace Hotel,455 Madison Ave,,New York City,NY,10022,40.75808275,-73.97513151,780,3450,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:16,1,"Palace Hotel, The Palace, The New York Palace, The Helmsley Palace Hotel",http://www.lottenypalace.com,Lodging,Hotel,22000,,Consolidated Edison,Consolidated Edison,J - New York City,
139,Village of Wappingers Falls,2784 West Main St,,Wappingers Falls,NY,12590,41.607553,-73.918555,239.54,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:14,1,,http://www.wappingersfallsny.gov,Office,Government Office,,,Central Hudson Gas and Electric,,G - Hudson Valley,
140,Macy's Furniture,112 Richmond Hill Rd,,Staten Island ,NY,10314,40.5842084,-74.1650536,385.52,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:14,1,,,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
141,Walmart 2405,5360 Southwestern Blvd,,Hamburg,NY,14075,42.7430566,-78.8716427,494,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:14,1,,http://www.walmart.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
142,Walmart 2097,460 Fairview Ave,,Hudson,NY,12534,42.2779,-73.7502,393.12,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPSF,2/21/19 16:15,1,,http://www.walmart.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
143,Walmart 6356,56 West Merritt Blvd ,,Fishkill ,NY,12524,41.529267,-73.899844,240.24,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,2/21/19 16:15,1,,http://www.walmart.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Central Hudson Gas and Electric,,G - Hudson Valley,
144,VulCraft of NY,621 Main St,,Chemung,NY,14825,42.007133,-76.6116207,1600,0,0,0,0,0,0,0,0,0,0,0,FALSE,KELM,2/21/19 16:15,1,,http://www.vulcraft.com/,Manufacturing,,,,New York State Electric and Gas,New York State Electric and Gas,C - Central,
145,Carlisle Construction,9 Hudson Valley Crossing,,Montgomery,NY,12549,41.487664,-74.2455004,953.57,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:15,1,,http://www.carlisleconstructionmaterials.com/,Office,Contractor's Office,,,Central Hudson Gas and Electric,,G - Hudson Valley,
146,"Carter, Milchman and Frank, Inc.",28-10 37th Ave,,Long Island City,NY,11101,40.7559,-73.9331,96.792,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:15,1,,http://www.cmftool.com/,Manufacturing,,,,Consolidated Edison,,J - New York City,
147,Macy's Main,100 Richmond Hill Rd,,Staten Island,NY,10314,40.5872156,-74.1646211,507.52,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:15,1,,,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
148,Bard College,30 Campus Rd,,Annandale-On-Hudson,NY,12504,42.0204,-73.91,280,0,0,0,0,0,0,0,0,0,0,0,FALSE,KRDU,2/21/19 16:15,1,,http://www.bard.edu/,Education,College or University,,,Central Hudson Gas and Electric,,G - Hudson Valley,
149,Seneca County Law Enforcement Center,6150 State Rte 96,,Romulus,NY,14541,42.7209768,-76.8249742,844.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:15,1,,http://sheriff.co.seneca.ny.us/directions.php,Public Order and Safety,Police Station,,,New York State Electric and Gas,,C - Central,
150,Kohl's #1411 Hudson,488 Fairview Ave,,Hudson,NY,12534,42.2815116,-73.7508937,299.64,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:15,1,,http://www.kohls.com/stores/ny/hudson-1411.shtml,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
151,Kohl's #1113 Williamsville,8500 Transit Rd,,Williamsville,NY,14221,42.9983727,-78.6981064,336.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:15,1,,http://www.kohls.com/stores/ny/williamsville-1113.shtml,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
152,Kohl's #1306 Buffalo,2232 Delaware Ave,,Buffalo,NY,14216,42.9449,-78.8712,364.65,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:15,1,,http://www.kohls.com/stores/ny/buffalo-1306.shtml,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
153,Kohl's #1048 Newburgh,150 Old Little Britain Rd,,Newburgh,NY,12550,41.498581,-74.0667204,283.36,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:16,1,,http://www.kohls.com/stores/ny/newburgh-1048.shtml,Mercantile (Retail Other Than Malls),Retail Store,,,Central Hudson Gas and Electric,,G - Hudson Valley,
155,Walmart 1781,819 Bennie Rd,,Cortland,NY,13045,42.5690054,-76.2180507,539.5,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:16,1,,http://www.walmart.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
157,Target Glenville,204 Saratoga Rd,,Glenville,NY,12302,42,-74,691.15,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSCH,2/21/19 16:16,1,,,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
158,Mountain Service Distributors,40 Lake St,,South Fallsburg,NY,12779,41.7042,-74.6444,387.5,0,0,0,0,0,0,0,0,0,0,0,FALSE,KMSV,2/21/19 16:16,1,,http://www.mtnservice.com,Warehouse and Storage,Distribution or Shipping Center,,,New York State Electric and Gas,,E - Mohawk Valley,
159,Whole Foods - Brooklyn,214 3rd St,,Brooklyn,NY,11215,40.6749755,-73.9887054,306.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:16,1,,http://www.wholefoodsmarket.com/stores/brooklyn,Food Sales,Grocery Store or Food Market,,,Consolidated Edison,,J - New York City,
160,Fesko Farm,1261 East Lake Rd,,Skaneateles,NY,13152,42.8384471,-76.2960567,303.05,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:16,1,,http://fesko.com,Agricultural,Dairy,,,New York State Electric and Gas,,C - Central,
161,Marshall Farms Group,4148 Galen Rd,,Clyde,NY,14433,43.158172,-76.830724,650,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:16,1,,https://marshallbio.com,Agricultural,,,,New York State Electric and Gas,,B - Genessee,
162,Greenwood Dairy,1087 NY-310,,Canton,NY,13617,44.668938,-75.150176,400,0,0,0,0,0,0,0,0,0,0,0,FALSE,KMSS,6/21/19 16:58,1,,,Agricultural,Dairy,,,National Grid - Upstate NY (Niagara Mohawk),National Grid - Upstate NY (Niagara Mohawk),E - Mohawk Valley,
163,Target Williamsville,8290 Transit Rd,,Williamsville,NY,14221,42.9746805,-78.6950877,390,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:17,1,,http://www.target.com/store-locator/store-details/storeNumber=1011,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
164,King Zak Industries,3 Police Dr,,Goshen,NY,10924,41.395592,-74.347378,325.3,0,0,0,0,0,0,0,0,0,0,0,FALSE,KHFD,2/21/19 16:17,1,,http://www.kingzak.com,Manufacturing,Miscellaneous,,,Orange and Rockland Utilities,,G - Hudson Valley,
165,"Nice-Pak Products, Inc",2 Nice Pak Ln,,Orangeburg,NY,10962,41.0494061,-73.941449,854.75,0,0,0,0,0,0,0,0,0,0,0,FALSE,KHPN,2/21/19 16:17,1,,http://www.nicepak.com,Manufacturing,Miscellaneous,,,Orange and Rockland Utilities,,G - Hudson Valley,
166,Manheim Remarketing Inc. - Newburgh #1,2000 Dealer Dr,,Newburgh,NY,12550,41.5167276,-74.0942765,117,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:17,1,,http://www.manheim.com/,Mercantile (Retail Other Than Malls),Dealership or Showroom for Vehicles or Boats,,,Central Hudson Gas and Electric,,G - Hudson Valley,
167,"Manheim Remarketing, Inc. - Clifton Park",459 NY-146,,Clifton Park,NY,12065,42.8647101,-73.7592499,110.5,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:17,1,,http://www.manheim.com/,Mercantile (Retail Other Than Malls),Dealership or Showroom for Vehicles or Boats,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
168,Stop&Shop White Plains #0501,154 Westchester Ave,,White Plains,NY,10604,41.033332,-73.757053,250.8,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:17,1,,http://stopandshop.com/,Food Sales,Grocery Store or Food Market,,,Consolidated Edison,,I - Dunwoodie,
169,Sunlight Clinton Realty,744 Clinton St,,Brooklyn,NY,11231,40.6700388,-74.0046794,220,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:17,1,,,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,,J - New York City,
170,Waldbaum's Supermarket,1236 Veterans Memorial Hwy,,Hauppauge,NY,11788,40.814,-73.193,60,0,0,0,0,0,0,0,0,0,0,0,TRUE,KISP,2/21/19 16:02,1,,http://www.waldbaums.com,Food Sales,Grocery Store or Food Market,,,Long Island Power Authority (PSEG-LI),National Grid - Long Island (KeySpan East),K - Long Island,
171,Lawnhurst Farms,4124 Co Rd 5,,Stanley,NY,14561,42.83198,-77.071046,633,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,6/21/19 17:03,1,,,Agricultural,Dairy,,,National Grid - Upstate NY (Niagara Mohawk),,C - Central,
172,Quality Braid,6001 31st Ave,,Woodside,NY,11377,40.758089,-73.90244,240.9,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:17,1,,,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,Consolidated Edison,I - Dunwoodie,
173,PriceMaster,57-07 31st Ave,,Woodside,NY,11377,40.7577647,-73.9041773,402.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:17,1,,https://www.pricemaster.com/,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,,I - Dunwoodie,
174,Bloomingdales,175 Bloomingdale Rd,,White Plains,NY,10605,41.0250558,-73.7559068,399.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:17,1,,http://www1.bloomingdales.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
175,Manheim Remarketing Inc. - Newburgh #2,2000 Dealer Dr,,Newburgh,NY,12550,41.5167276,-74.0942765,747.5,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:18,1,,http://www.manheim.com/,Mercantile (Retail Other Than Malls),Dealership or Showroom for Vehicles or Boats,,,Central Hudson Gas and Electric,,G - Hudson Valley,
176,Verizon - Clinton Ave,547 Clinton Ave,,Brooklyn,NY,11238,40.681853,-73.966145,400,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:18,1,,http://www.verizon.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
177,Verizon - Forest Ave,355 Forest Ave,,Staten Island,NY,10301,40.63134,-74.101184,400,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:18,1,,http://www.verizon.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
178,Verizon - Jamaica,89-63 163 St,,Jamaica,NY,11432,40.705513,-73.797038,800,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:18,1,,http://www.verizon.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
179,Verizon - Meserole St,55 Meserole St,,Brooklyn,NY,11206,40.708103,-73.948063,800,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:18,1,,http://www.verizon.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
180,Verizon - Rockaway Ave,739 Rockaway Ave,,Brooklyn,NY,11233,40.661633,-73.908357,400,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:18,1,,http://www.verizon.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Consolidated Edison,,J - New York City,
181,Arrow Linen,467 Prospect Ave,,Brooklyn,NY,11215,40.66,-73.984,300,0,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,2/21/19 16:02,1,,http://www.arrowlinen.com,Service,Dry Cleaner or Laundromat,,,Consolidated Edison,National Grid - Long Island (KeySpan East),J - New York City,
182,Ovation In-Store,57-13 49th Pl,,Maspeth,NY,11378,40.7182272,-73.9197169,300,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:18,1,,http://www.ovationadvantage.com/,Office,Administrative or Professional Office,,,Consolidated Edison,,K - Long Island,
183,"LADS Avenue Associates, LLC",960 Alabama Ave,,Brooklyn,NY,11207,40.6536505,-73.8906876,341.33,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:18,1,,,Office,Administrative or Professional Office,,,Consolidated Edison,,J - New York City,
184,Urban Horizons Building,50 East 168th St,,Bronx,NY,10452,40.8363879,-73.9190896,65,408,0,0,0,0,0,0,0,0,0,0,TRUE,KNYC,2/21/19 16:18,1,,http://www.whedco.org/Green-Homes/Urban-Horizons/,Residential,Multifamily,195000,,Consolidated Edison,,H - Millwood,
185,Wegmans Markets Office Building,100 Wegmans Market St,,Rochester,NY,14624,43.1240134,-77.6959268,536.25,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:18,1,,http://www.wegmans.com/,Office,Administrative or Professional Office,,,Rochester Gas and Electric,Rochester Gas and Electric,B - Genessee,
186,Manhattan Beer Distributor,967 E 149th St,,Bronx,NY,10455,40.8096639,-73.9029908,1059.3,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:19,1,,http://www.manhattanbeer.com/,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,Consolidated Edison,J - New York City,
187,Extra Space Storage Bronx,2875 Edson Ave,,Bronx,NY,10018,40.8694,-73.8342,189,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 16:19,1,,http://www.extraspace.com/Storage/Facilities/US/New_York/Bronx/300149/Facility.aspx,Warehouse and Storage,,,,Consolidated Edison,,J - New York City,
188,Cinemark Site #202,2291 Buffalo Rd,,Rochester,NY,14624,43.1429021,-77.7137854,312.13,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:19,1,,,Public Assembly,Entertainment or Culture,,,Rochester Gas and Electric,,B - Genessee,
189,Skidmore College,100 Denton Rd,,Greenfield,NY,12833,43.091917,-73.8167304,2085,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:19,1,,http://www.skidmore.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
190,Cornell Snyder Road Solar Farm,800 Snyder Rd,,Ithaca,NY,14850,42.4124924,-76.4062768,2067.29,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,2/21/19 16:19,1,New York State Agricultural Experiment Station (NYSAES),http://www.cornell.edu/,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
191,Anheuser Busch - Bronx,500 Food Center,,Bronx,NY,10474,40.805553,-73.870543,711.37,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:19,1,,http://anheuser-busch.com/,Warehouse and Storage,Distribution or Shipping Center,,,Consolidated Edison,,J - New York City,
192,The Park Ten,10 West 66th St,,New York,NY,10023,40.722,-73.979,70,0,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,2/21/19 16:03,1,10 West 66th Street Corp,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
193,Spruce Haven,5004 White Rd,,Union Springs,NY,13160,42.860892,-76.607848,520,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSYR,2/21/19 16:19,1,,http://www.sprucehavenfarmllc.com/,Agricultural,Dairy,,,New York State Electric and Gas,New York State Electric and Gas,C - Central,
194,Clarkson Solar,309 NY-11B,,Potsdam,NY,13676,44.6699938,-74.9470935,2311.2,0,0,0,0,0,0,0,0,0,0,0,FALSE,KMSS,2/21/19 16:19,1,,http://www.clarkson.edu/,Education,College or University,,,National Grid - Upstate NY (Niagara Mohawk),,E - Mohawk Valley,
195,Bausch & Lomb,1400 Goodman St N,,Rochester,NY,14609,43.180013,-77.572022,1100.1,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/21/19 16:19,1,,http://www.bausch.com/,Manufacturing,,,,Rochester Gas and Electric,,B - Genessee,
197,Fed Ex Ground,29-01 Borden Ave,,Queens,NY,11101,40.73936,-73.93997,930.875,0,0,0,0,0,0,0,0,0,0,0,FALSE,KJFK,2/21/19 17:39,3,,http://www.fedex.com/us/,Service,Post Office or Postal Center,,,Consolidated Edison,,J - New York City,
198,A.A. Dairy,56 Foote Crossing,,Candor,NY,13743,42.237,-76.391,130,0,0,0,0,0,0,0,0,0,0,0,TRUE,KITH,2/21/19 16:04,1,,,Agricultural,Dairy,,,New York State Electric and Gas,New York State Electric and Gas,C - Central,
199,Macy's Albany,200 Colonie Ctr,,Albany,NY,12205,42.7113763,-73.814559,744.345,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/21/19 16:19,1,,http://www1.macys.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
200,Macy's Cheektowaga,2000 Walden Ave,,Cheektowaga,NY,14225,42.9113403,-78.7634336,385.56,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:20,1,,http://www1.macys.com/,Mercantile (Retail Other Than Malls),Retail Store,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
201,Macy's McKinley,3701 McKinley Pkwy,,Blasdell,NY,14219,42.785714,-78.807984,492.66,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/21/19 16:20,1,,http://www1.macys.com/,Mercantile (Retail Other Than Malls),Retail Store,,,New York State Electric and Gas,,A - West,
202,Macy's Middletown,1 Galleria Dr,,Middletown,NY,10941,41.4537948,-74.36843,524.79,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:20,1,,http://www1.macys.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Orange and Rockland Utilities,,G - Hudson Valley,
203,Macy's Poughkeepsie,2001 South Rd,,Poughkeepsie,NY,12601,41.624351,-73.9204922,455.175,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/21/19 16:20,1,,http://www1.macys.com/,Mercantile (Retail Other Than Malls),Retail Store,,,Central Hudson Gas and Electric,,G - Hudson Valley,
204,Carl Zeiss,1 Zeiss Drive,,Thornwood,NY,10594,41.1104371,-73.7699526,530.07,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/21/19 16:22,1,,http://www.zeiss.com/corporate/en_us/home.html,Manufacturing,,,,Consolidated Edison,,I - Dunwoodie,
205,Morgan Stanley - Purchase,2000 Westchester Ave,,Purchase,NY,10577,41.0254308,-73.7142249,262.5,0,0,0,0,0,10032,0,0,0,0,0,FALSE,KHPN,7/31/19 15:36,1,,https://www.morganstanleybranch.com/purchase/,Office,Administrative or Professional Office,750000,,Consolidated Edison,Consolidated Edison,I - Dunwoodie,
